Namn,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Leni";5;4;4;.;6;.;5;.;8;4;8;5;7;6;.;7;14;.;6;5;4;8
"Leona";.;.;.;.;8;8;12;22;22;26;38;35;27;24;21;37;36;33;24;23;25;16
"Leonora";10;9;8;9;11;6;10;19;27;29;28;31;42;46;30;30;50;53;66;64;45;48
"Leyla";.;4;7;.;5;5;7;4;.;5;.;.;4;9;5;7;4;4;6;5;5;4
"Liana";.;.;.;.;.;.;4;.;.;6;6;12;19;10;17;7;12;16;15;18;17;13
"Lidia";.;.;.;.;.;4;.;.;5;5;5;.;.;.;.;5;5;4;4;5;6;7
"Lilian";.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;6;7;.
"Liliana";.;.;.;.;.;.;.;.;.;.;5;9;.;6;10;9;15;20;18;18;19;19
"Lilja";.;4;4;7;6;4;11;16;13;21;33;42;50;35;58;62;53;38;41;26;31;31
"Lill";6;9;7;9;4;7;7;7;6;8;8;5;5;6;.;8;..;.;.;.;.;.
"Lilli";6;.;.;8;8;4;13;8;13;22;13;25;18;22;27;15;28;29;32;23;18;16
"Lillian";18;25;13;14;8;18;16;11;11;4;10;12;16;17;17;18;17;12;27;14;14;18
"Lilly";10;11;12;17;16;20;36;25;43;58;74;95;112;121;169;158;170;180;185;165;162;155
"Lily";.;.;.;7;.;10;10;5;16;16;20;35;26;42;57;39;50;52;48;42;50;39
"Lin";..;.;.;5;.;.;.;4;.;6;.;.;.;.;6;.;4;4;7;10;5;6
"Lina";53;53;52;59;62;79;73;69;68;88;84;75;79;76;80;58;55;65;56;63;59;55
"Linda";67;54;29;29;29;34;28;19;13;17;24;19;16;18;9;12;9;10;8;10;8;7
"Lindis";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Line";83;82;70;52;59;66;52;46;40;33;39;29;32;29;28;22;15;15;21;17;13;13
"Linea";6;6;11;10;14;16;27;37;54;70;97;68;73;52;59;44;40;29;28;35;17;19
"Linn";152;122;117;97;88;80;65;57;48;37;48;31;36;21;17;17;17;20;22;11;17;13
"Linnea";50;56;56;71;77;125;162;202;269;322;501;390;388;317;347;264;276;232;225;186;161;167
"Lisa";133;128;111;110;102;114;108;97;114;88;93;108;83;92;72;61;56;49;44;39;38;24
"Lisbet";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Lisbeth";15;6;.;8;.;4;.;4;4;.;..;.;.;.;.;4;.;.;.;.;.;.
"Lise";89;80;63;47;48;54;32;39;34;24;32;33;27;24;17;15;17;19;14;12;18;13
"Liss";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Liv";56;45;41;51;60;58;52;49;57;68;66;79;82;77;60;68;80;85;98;108;81;85
"Liva";4;10;7;7;13;20;11;18;19;17;15;20;23;25;19;18;22;21;22;27;25;38
"Live";52;43;44;60;60;60;78;104;109;68;93;101;115;123;176;147;132;144;151;183;129;171
"Livia";.;.;.;.;.;.;.;5;.;.;.;5;12;9;12;15;10;17;26;23;24;12
"Liz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Liza";4;4;.;.;5;.;..;5;.;5;.;.;.;5;.;.;4;6;.;.;5;.
"Lone";36;31;42;37;21;30;23;30;32;43;25;25;38;27;27;26;19;19;22;23;16;15
"Lotta";12;.;6;15;14;13;9;16;15;31;40;34;42;50;52;39;30;29;38;26;33;28
"Lotte";39;41;41;47;48;41;52;43;58;47;58;68;72;64;84;78;79;70;75;66;54;65
"Louise";46;30;46;32;41;31;52;36;58;46;49;57;65;66;63;65;67;85;69;65;59;63
"Lovise";14;14;20;22;17;11;18;18;19;23;16;22;19;25;25;25;27;26;27;20;18;19
"Lucia";.;4;8;..;8;6;.;..;4;7;7;.;8;9;7;13;8;9;10;10;7;.
"Lucy";..;.;.;6;.;.;..;6;5;9;8;8;7;9;11;9;12;14;17;14;22;13
"Luna";10;7;10;6;17;13;23;23;33;54;45;74;47;54;70;61;53;76;73;100;110;96
"Lydia";7;10;9;11;9;10;14;11;15;21;15;21;17;15;26;37;38;29;35;44;28;27
"Lykke";.;.;4;7;.;11;10;14;19;27;41;65;77;84;90;103;81;84;68;60;54;58
"Ma";.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Madeleine";55;62;57;66;76;60;47;76;59;57;68;58;42;51;51;47;38;47;36;20;23;19
"Madelen";61;84;69;59;84;69;71;81;88;72;85;79;61;110;55;74;63;66;60;51;48;39
"Madelene";14;16;8;11;10;13;8;7;11;6;6;11;9;4;5;4;.;.;.;.;.;.
"Magda";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Magdalena";12;12;9;13;6;14;9;11;7;13;16;14;9;12;4;8;5;5;9;6;.;.
"Magna";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Magnhild";11;7;7;6;.;6;5;4;.;6;.;6;6;5;8;.;.;8;.;8;8;6
"Magni";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Magny";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mai";16;18;13;.;8;7;11;10;6;8;6;8;7;7;8;.;5;.;5;.;6;4
"Mai-Britt";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Maia";17;25;25;25;30;32;37;50;36;52;42;42;49;55;33;39;33;33;36;37;39;40
"Maiken";71;76;80;77;59;40;37;48;37;54;57;56;64;65;67;41;53;55;63;53;64;42
"Maj";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Maja";105;118;155;138;146;193;197;207;207;221;203;274;257;245;218;205;210;194;198;202;190;164
"Malena";8;9;5;7;6;6;11;15;15;11;6;16;6;8;9;9;6;10;9;12;9;.
"Malene";96;110;111;88;93;81;87;79;81;81;75;61;57;66;47;49;39;38;35;33;25;30
"Malgorzata";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mali";7;23;19;15;13;16;19;18;15;21;32;83;59;52;52;36;46;31;42;26;31;12
"Malika";.;.;.;.;.;.;.;.;6;5;.;.;.;.;5;4;5;5;5;.;..;6
"Malin";470;449;416;390;377;328;338;378;309;269;250;256;191;196;173;147;136;132;85;87;63;42
"Maren";260;269;214;191;211;215;219;188;180;147;129;115;119;88;85;80;58;61;69;51;44;39
"Margaret";.;.;.;4;.;.;5;4;.;4;.;.;.;.;.;.;.;.;.;.;.;.
"Margareth";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Margarita";.;.;.;4;.;.;.;.;4;.;.;.;.;.;.;.;.;5;.;.;.;.
"Margit";17;10;11;12;4;14;8;12;11;10;5;13;10;8;6;17;14;12;8;10;12;9
"Margot";.;.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;..;5;5
"Margrete";16;16;17;10;10;11;11;10;8;13;9;9;6;5;7;9;.;5;.;4;.;.
"Margrethe";34;26;16;30;25;29;25;29;26;26;24;23;22;17;23;7;13;15;12;13;11;5
"Margun";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Margunn";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mari";228;212;203;213;172;172;200;193;183;169;198;160;171;174;136;120;120;119;122;91;102;110
"Mari-Ann";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Maria";409;398;444;441;436;448;443;380;371;366;355;333;269;283;238;238;216;190;191;220;155;126
"Mariam";28;21;19;23;20;24;20;22;15;28;21;27;26;36;20;23;28;27;22;20;22;18
"Marian";4;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mariana";.;.;.;.;.;5;.;.;5;.;.;.;4;.;.;.;.;.;4;.;.;.
"Mariann";12;15;11;12;8;7;4;5;5;.;.;.;5;.;.;.;.;.;.;.;.;.
"Marianne";73;60;68;47;35;41;34;23;13;24;20;16;6;6;10;7;10;6;.;5;.;5
"Marie";288;277;293;260;268;250;280;241;229;229;228;221;236;216;209;188;184;199;163;177;141;144
"Mariel";13;12;13;9;6;6;5;6;7;16;11;12;5;9;5;7;5;4;4;5;.;.
"Mariell";28;33;44;42;31;25;37;34;34;40;46;37;45;27;38;27;33;19;17;18;10;6
"Marielle";22;13;24;18;31;26;19;18;32;30;31;43;33;27;26;28;20;12;19;8;8;10
"Marija";5;.;4;4;.;.;.;6;8;6;..;5;8;.;8;.;4;.;5;.;.;5
"Marina";28;23;19;11;18;13;17;21;21;16;20;15;13;13;7;8;14;11;12;10;11;11
"Marion";25;24;18;26;23;25;42;22;23;22;17;17;26;24;23;27;30;24;15;18;17;13
"Marit";65;52;61;47;34;29;24;33;40;22;24;18;24;24;14;20;14;17;13;12;16;12
"Marita";73;64;47;42;40;22;32;25;27;15;9;9;12;7;7;7;5;6;5;.;.;4
"Marlen";9;11;8;13;4;6;7;5;8;7;4;4;6;5;.;.;.;5;4;.;.;.
"Marlene";39;41;26;25;28;36;23;11;19;12;12;19;20;9;18;9;9;9;8;8;6;.
"Marry";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Marta";26;22;21;17;20;14;26;13;20;27;11;13;29;29;21;22;11;16;23;20;18;25
"Marte";258;253;240;232;169;173;152;120;134;99;95;80;55;66;50;47;40;28;27;34;21;19
"Martha";19;24;21;18;24;14;16;26;19;26;27;25;21;24;18;17;14;12;17;24;21;25
"Marthe";208;163;162;170;144;110;119;94;61;70;60;41;35;26;25;22;28;10;15;15;5;4
"Marthine";17;18;9;13;15;10;12;10;5;11;9;9;8;4;.;6;.;5;5;.;.;.
"Martina";4;7;6;14;7;7;8;6;7;6;..;9;12;5;4;7;8;7;6;5;4;7
"Martine";298;295;301;365;254;252;224;198;207;198;223;259;215;167;133;146;121;115;92;90;78;82
"Martyna";4;11;4;14;13;11;13;13;9;18;11;12;5;5;5;4;6;6;8;.;6;6
"Marwa";4;7;8;.;7;12;7;7;8;11;11;6;9;14;9;9;8;9;13;13;12;4
"Mary";9;15;12;4;14;7;4;12;12;11;6;8;10;10;4;5;.;11;12;.;.;10
"Mary-Ann";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Maryam";10;16;9;12;19;13;21;17;13;16;15;20;27;21;29;24;27;26;31;28;24;23
"Maryan";5;7;4;..;7;5;.;6;7;4;7;4;..;5;.;.;..;4;.;.;.;.
"Marzena";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mathea";33;35;51;55;56;71;145;167;147;129;149;158;159;154;154;141;129;114;135;97;81;82
"Mathilda";.;5;..;.;5;8;6;5;8;7;15;18;18;15;18;17;21;8;11;10;11;6
"Mathilde";145;166;225;195;190;176;199;218;189;202;238;199;224;232;230;216;209;173;173;156;171;146
"Matilda";.;5;5;.;6;9;..;6;14;9;26;21;26;29;21;30;34;32;36;23;16;27
"Matilde";38;37;63;32;35;36;56;45;77;84;88;69;80;57;73;65;65;59;51;48;54;42
"Maud";7;17;9;16;8;..;.;..;..;..;5;9;10;7;9;9;15;10;8;17;13;15
"May";25;24;25;18;14;5;12;22;20;18;12;16;11;5;12;8;13;7;5;.;5;5
"May-Britt";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"May-Liss";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Maya";14;26;35;41;39;54;69;75;81;64;73;84;87;83;64;92;86;68;96;80;71;56
"Maylen";.;.;5;.;.;.;.;.;.;4;7;.;.;.;.;.;.;.;.;.;.;.
"Medina";5;4;.;..;.;7;.;5;4;5;7;4;12;14;6;13;12;7;9;5;13;11
"Melanie";6;.;6;.;.;7;.;.;6;6;.;6;4;.;4;4;5;6;7;7;5;4
"Melina";8;5;4;10;9;8;7;14;23;23;17;31;19;30;29;30;25;39;23;21;31;28
"Melinda";5;8;.;5;8;.;.;..;.;7;.;11;7;7;4;.;4;.;.;.;.;.
"Melissa";28;20;28;26;19;23;37;27;25;28;30;41;35;42;50;42;34;32;30;33;22;19
"Merete";15;7;9;7;4;4;5;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Merethe";4;9;8;.;6;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mette";24;18;25;11;8;5;5;7;.;8;8;.;4;..;5;.;.;.;.;.;.;.
"Mia";129;169;224;196;231;259;298;288;275;311;333;283;276;334;247;262;265;253;248;236;248;222
"Michaela";.;.;.;5;.;.;.;.;.;7;4;6;5;8;.;.;4;.;5;4;.;.
"Michelle";83;71;73;57;65;73;58;66;65;71;87;84;55;44;61;54;38;45;53;33;24;19
"Mie";10;13;21;18;22;18;26;36;57;69;92;96;115;119;112;134;184;104;103;81;69;75
"Mila";.;.;.;5;.;.;4;.;..;.;8;7;9;22;21;34;43;30;41;60;47;60
"Mildrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Milena";5;6;8;4;7;9;5;7;9;7;5;7;10;10;13;11;18;14;16;10;19;13
"Milla";4;7;12;14;21;27;39;44;37;47;120;133;97;78;78;66;69;75;61;49;51;29
"Mille";8;13;31;29;53;57;88;82;85;79;153;151;147;132;153;145;112;119;120;107;96;106
"Mina";97;125;123;115;148;168;193;191;225;246;209;188;140;167;131;157;133;121;139;96;95;72
"Mira";9;14;5;22;24;23;23;28;52;62;43;48;33;24;28;28;36;48;36;44;36;39
"Miranda";9;4;7;.;8;7;5;9;7;4;.;.;4;5;5;.;.;4;5;4;.;5
"Miriam";74;74;79;95;71;72;81;62;65;65;69;74;58;51;55;39;34;48;39;40;28;29
"Mirjam";8;..;7;6;7;7;7;4;.;.;.;4;.;.;.;.;.;.;.;.;.;.
"Molly";.;.;.;..;.;4;4;.;10;10;13;26;27;36;34;25;20;33;25;20;22;16
"Mona";50;45;36;43;34;33;23;25;25;18;17;21;13;16;22;13;12;10;17;19;17;13
"Monica";21;20;14;13;12;8;10;11;9;7;.;8;4;7;5;5;.;5;.;4;.;.
"Monika";22;17;11;13;8;9;.;5;5;7;7;7;..;9;.;5;4;..;.;7;.;.
"Muna";5;5;7;7;9;7;8;6;8;..;7;5;.;12;.;5;.;5;.;5;.;.
"My";5;8;6;.;5;8;4;.;4;7;4;.;6;6;.;7;4;.;10;4;5;5
"M�yfrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"M�lfrid";.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Nada";5;.;5;7;7;5;..;7;11;6;7;4;5;8;8;7;.;.;.;.;.;.
"Nadia";29;32;23;13;21;21;29;27;29;26;33;37;27;25;29;25;26;24;26;24;15;18
"Nadine";9;.;5;6;5;..;8;.;9;6;6;8;7;5;5;7;7;7;.;.;..;4
"Nadja";5;6;8;4;7;4;.;.;.;4;5;.;7;.;4;.;.;.;4;.;.;.
"Naima";10;5;11;6;.;6;5;.;..;8;5;6;7;4;..;.;.;.;.;.;.;.
"Najma";7;10;6;.;12;13;6;7;12;13;11;6;6;9;4;.;..;.;4;.;.;.
"Nancy";4;4;5;4;6;.;.;.;.;.;4;4;.;7;.;.;.;.;.;.;.;.
"Nanna";10;5;15;7;13;8;16;15;11;11;9;11;13;11;10;8;12;6;6;11;8;10
"Naomi";12;8;9;11;13;6;17;10;19;16;21;24;26;26;26;36;32;37;31;30;34;34
"Natalia";32;35;33;31;32;25;31;32;23;26;24;21;30;22;15;26;22;26;28;25;19;25
"Natalie";80;63;48;68;72;70;75;94;80;81;93;91;66;70;67;52;51;46;43;35;27;24
"Natasha";9;6;8;8;11;7;11;6;8;14;4;6;7;.;10;5;.;4;.;.;.;.
"Nathalie";47;38;50;51;55;69;75;72;94;90;108;89;100;85;96;71;63;59;40;51;41;29
"Nelly";5;7;4;5;7;5;4;13;9;9;15;16;22;25;23;24;26;28;37;30;24;39
"Ngoc";.;.;.;4;.;5;4;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Nicole";14;8;14;16;16;27;14;15;11;13;17;20;12;14;12;19;11;8;11;14;10;9
"Nicoline";12;10;12;11;13;8;21;5;15;9;28;73;47;49;43;23;32;42;41;29;25;17
"Nikola";5;5;.;5;10;5;10;21;19;12;6;8;12;7;15;14;16;10;6;11;11;7
"Nikoline";12;8;11;12;15;13;11;12;13;22;17;37;25;34;29;32;39;36;44;28;41;33
"Nina";81;80;74;57;49;60;47;44;44;38;38;52;34;39;36;43;29;26;30;32;33;41
"Ninni";.;14;4;.;6;8;..;.;4;7;4;.;6;7;.;.;.;.;.;5;.;.
"Noor";8;7;5;6;6;15;8;13;4;17;17;17;23;20;27;15;15;24;19;28;21;23
"Nora";317;364;392;418;458;431;460;387;399;389;402;446;404;420;419;314;434;427;517;392;344;366
"Norah";.;.;.;.;5;10;22;18;26;32;29;18;28;24;29;25;34;24;37;27;15;13
"Norma";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Norunn";.;.;.;4;.;5;.;.;.;6;.;.;7;4;4;4;.;.;.;.;.;.
"Nour";.;6;8;7;7;4;13;12;7;7;13;11;7;7;8;9;6;8;10;.;6;9
"Nova";.;.;.;.;.;.;.;.;5;.;7;6;9;10;12;26;22;25;39;35;42;37
"Oda";250;217;231;211;228;189;193;199;232;235;210;196;187;184;175;193;184;200;173;158;159;145
"Oddbj�rg";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddlaug";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddny";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddrun";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddveig";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oksana";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Olaug";4;5;4;.;.;.;4;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.
"Olava";.;.;.;.;.;.;.;.;.;4;5;13;16;16;17;12;23;28;28;24;25;25
"Olea";.;7;6;.;.;6;6;9;9;13;17;24;21;17;29;37;31;38;31;25;38;33
"Olena";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Olga";11;6;.;.;7;4;.;4;5;.;5;.;4;.;5;.;4;7;.;5;.;.
"Oline";12;24;29;26;28;50;38;47;44;60;73;64;99;64;94;79;88;115;128;126;147;124
"Olivia";22;24;23;27;33;39;51;58;49;81;106;149;183;210;229;262;289;357;315;335;330;303
"Oliwia";12;6;9;15;17;22;27;28;21;19;16;16;18;14;9;12;5;12;20;12;16;14
"Othilie";5;5;8;.;11;12;6;8;18;14;24;19;26;17;33;26;40;41;25;42;42;44
"Otilie";.;8;.;6;7;7;.;5;8;5;13;14;9;11;12;15;13;19;21;9;15;14
"Patricia";5;9;.;.;6;4;5;7;.;6;..;4;5;5;.;5;.;5;5;4;.;.
"Patrycja";16;11;8;5;12;10;10;13;9;5;.;4;6;.;.;.;.;.;.;.;.;.
"Paula";16;15;12;7;7;15;12;13;15;4;13;13;12;7;7;10;5;15;8;15;15;7
"Paulina";17;18;22;14;15;8;8;11;9;.;11;13;4;5;7;.;6;6;9;8;10;6
"Pauline";20;15;15;14;4;10;9;13;14;18;8;8;6;12;10;11;14;10;8;9;10;4
"Peggy";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Pernille";109;128;131;99;86;112;116;127;133;139;114;163;184;161;135;137;132;98;103;117;81;83
"Petra";10;5;7;11;6;6;11;14;12;14;19;8;19;19;25;20;28;22;32;25;27;26
"Phuong";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Pia";65;60;63;63;57;59;70;87;68;66;62;76;55;49;54;54;45;49;51;46;44;43
"Rabia";10;.;.;.;..;5;4;.;.;.;4;.;.;.;.;.;4;.;.;.;.;.
"Rachel";9;10;12;12;5;5;5;9;9;10;4;5;7;.;7;12;4;7;6;8;.;4
"Ragna";11;13;15;12;10;8;13;13;10;17;11;11;14;7;12;12;11;9;11;10;14;16
"Ragne";.;8;5;10;5;5;.;7;8;.;.;5;.;.;.;4;.;.;.;.;.;.
"Ragnhild";80;76;71;73;44;43;48;36;40;33;31;34;29;21;18;26;24;26;25;23;22;23
"Ragni";5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rahel";.;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;5;.;.;.;.;.
"Rahma";5;4;8;.;8;.;6;5;9;.;..;8;6;6;5;5;6;4;6;4;6;5
"Rakel";23;23;37;28;31;38;35;30;37;44;34;31;34;27;34;44;35;45;29;36;42;46
"Ramona";10;9;7;14;11;9;13;.;6;4;.;.;5;6;.;.;.;5;.;.;.;.
"Rana";.;.;.;.;.;.;.;7;.;.;.;6;4;.;.;7;.;4;.;4;.;.
"Randi";18;21;13;11;15;15;17;4;14;7;4;6;10;7;4;8;5;6;9;.;.;.
"Rania";4;4;8;.;6;11;..;6;6;8;8;9;.;12;10;9;7;10;9;6;5;.
"Rannveig";5;4;5;.;.;.;.;.;.;.;.;.;.;4;4;.;.;.;.;.;.;.
"Ranveig";.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rasa";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rebecca";101;92;94;67;46;54;51;55;46;49;40;38;34;35;25;26;17;23;18;15;19;25
"Rebecka";12;16;14;23;22;24;15;10;13;13;4;..;5;7;6;4;.;.;.;.;.;.
"Rebekka";87;104;88;99;72;71;48;60;60;57;45;40;29;42;33;28;34;34;24;17;15;18
"Regina";8;4;.;4;.;7;.;7;.;6;4;.;.;.;.;.;.;.;.;.;.;.
"Regine";38;37;52;29;23;32;21;24;18;22;24;16;12;10;10;15;8;7;.;6;.;8
"Reidun";10;6;5;.;4;.;5;.;5;4;.;.;.;4;4;.;5;4;.;.;4;.
"Reidunn";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Renata";.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Renate";71;52;52;38;25;26;16;11;11;7;6;7;5;.;.;.;.;.;.;.;.;.
"Renathe";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Renee";.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rigmor";.;.;.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.
"Rikke";126;120;92;97;82;87;82;54;72;48;49;49;68;52;47;43;44;35;34;24;30;33
"Rina";6;.;7;.;7;6;7;.;7;.;.;4;.;.;5;.;.;..;.;.;4;.
"Rita";13;13;7;13;8;5;6;9;7;9;..;7;4;4;6;10;7;7;8;9;4;8
"Ronja";54;63;78;88;100;103;84;78;117;105;91;104;104;101;106;93;95;87;71;74;84;94
"Rosa";6;8;.;.;.;.;4;.;.;7;.;.;.;.;4;..;..;.;.;6;..;.
"Rose";10;10;7;.;.;4;4;6;.;4;12;9;8;10;7;9;7;7;7;.;5;7
"Runa";21;27;20;18;13;14;17;24;24;14;18;18;17;22;31;25;26;26;13;23;13;13
"Rut";6;.;.;.;.;.;.;.;.;.;..;4;.;4;.;.;.;5;.;.;.;.
"Ruta";.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ruth";20;24;18;13;15;14;16;25;19;17;25;14;26;21;15;21;14;13;19;17;17;11
"R�nnaug";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Saba";5;.;5;.;6;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sabina";7;6;5;4;5;.;.;6;6;..;.;5;4;.;.;.;.;.;5;4;.;.
"Sabine";4;5;4;.;4;.;.;.;6;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sabrina";9;17;12;8;12;7;6;13;9;9;10;13;14;13;8;8;10;15;12;9;20;10
"Sadia";6;.;.;4;.;.;.;.;4;.;.;.;.;.;4;.;.;.;.;.;.;.
"Safia";.;4;.;.;.;.;.;.;.;.;6;4;.;.;.;.;4;8;7;4;7;10
"Saga";4;6;.;5;8;6;9;16;16;26;17;23;31;21;48;53;74;81;120;117;150;148
"Sahar";.;9;5;.;.;5;4;9;6;5;5;6;10;.;.;.;.;.;.;.;.;.
"Sahra";6;11;10;.;5;14;.;6;4;6;6;.;5;7;4;4;4;6;..;..;.;.
"Saima";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Salma";8;6;8;12;12;7;15;14;15;19;20;20;26;20;22;25;20;20;14;21;16;11
"Samantha";.;6;5;4;4;4;..;11;12;6;7;9;7;17;8;5;13;16;6;7;10;11
"Samira";10;9;10;6;12;14;16;14;10;15;8;21;8;10;15;10;5;6;4;8;6;.
"Sana";6;6;5;14;5;8;6;7;6;9;8;5;8;.;5;14;6;10;7;5;8;6
"Sandra";213;182;186;200;175;140;209;145;119;100;82;88;68;54;53;49;50;36;33;26;26;19
"Sanja";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sanna";21;26;28;34;32;48;49;51;56;49;52;83;76;50;68;64;81;120;98;96;74;71
"Sanne";42;35;34;40;35;33;42;33;41;44;41;47;42;22;24;32;27;15;24;14;17;10
"Sara";309;322;365;395;401;385;317;357;367;373;320;332;308;295;239;321;272;288;274;236;223;190
"Sarah";85;96;127;137;161;119;134;150;148;175;139;137;135;126;117;129;112;112;97;105;85;61
"Savannah";.;.;.;.;.;.;.;4;8;10;8;12;24;17;16;19;25;16;13;13;12;13
"Selam";6;4;4;.;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Selina";15;21;17;17;13;13;16;8;8;16;15;19;23;18;15;25;22;13;17;22;22;12
"Seline";13;11;12;8;11;4;7;14;10;5;8;6;11;13;13;19;8;12;10;5;7;5
"Selma";42;52;73;120;142;157;170;200;196;212;238;231;220;179;181;149;183;177;156;229;180;218
"Senait";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Serina";4;6;10;10;6;6;9;7;8;11;10;9;15;12;10;14;5;9;16;5;9;8
"Serine";12;11;8;20;10;14;9;9;15;11;20;10;22;9;16;10;18;16;11;16;9;10
"Sharon";6;4;.;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sheila";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Shirin";4;.;.;4;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.
"Sidra";.;.;.;6;6;.;10;19;14;9;11;11;8;.;9;6;.;4;6;12;16;11
"Sidsel";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sienna";.;.;.;.;.;.;.;4;16;20;25;31;27;30;26;40;48;29;38;31;33;30
"Sigfrid";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Signe";46;45;49;54;48;61;56;64;96;81;98;103;100;117;113;115;117;95;99;113;106;98
