Namn,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Mike";5;4;5;.;6;.;5;.;4;.;4;.;.;.;.;.;.;4;7;11;.;.
"Mikkel";50;69;60;75;72;95;84;98;139;136;149;189;151;194;175;159;169;162;205;177;171;194
"Mikolaj";4;.;5;11;.;8;5;11;8;17;9;8;6;11;12;.;9;8;17;11;13;6
"Milan";.;6;6;4;.;11;7;7;5;9;12;6;14;14;10;20;21;45;21;32;32;34
"Milian";.;.;.;.;.;.;.;.;.;.;17;21;20;50;48;38;47;62;51;50;39;48
"Milos";4;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;4;.;.;.;.;.
"Mindaugas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Minh";.;5;4;.;.;4;.;.;4;6;.;7;5;.;4;.;.;.;.;.;.;.
"Mio";.;.;.;.;.;.;.;4;4;9;9;17;27;25;46;55;65;44;60;63;55;51
"Miroslav";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Miroslaw";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Mohamad";29;41;36;36;25;35;42;38;34;42;36;46;41;31;28;32;30;21;23;9;12;9
"Mohamed";68;66;62;44;59;58;64;54;46;70;59;65;62;66;53;47;69;64;59;51;43;33
"Mohammad";67;130;96;83;61;76;77;98;78;66;90;93;85;102;98;98;80;86;83;70;76;53
"Mohammed";62;47;75;42;69;38;53;59;42;58;75;50;62;58;72;49;57;50;55;57;53;43
"Mons";4;4;.;10;5;6;13;12;9;10;13;11;13;8;13;8;5;9;8;11;15;13
"Morgan";8;10;19;18;20;13;17;12;24;13;11;11;15;8;10;7;4;5;6;6;.;.
"Morten";156;156;118;118;100;80;68;68;53;56;55;35;26;38;21;24;28;9;19;18;21;16
"Mostafa";8;10;7;11;7;.;4;5;6;4;5;.;4;5;5;4;.;6;10;.;4;5
"Muhammad";21;20;24;21;19;19;25;27;33;39;47;43;46;82;71;66;79;95;69;93;91;67
"Muhammed";8;9;5;6;6;6;10;15;7;13;14;14;19;10;13;24;18;21;14;16;11;9
"Mustafa";25;32;21;27;21;27;19;23;15;18;18;21;19;24;19;15;30;27;19;19;11;16
"Narve";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Natan";.;.;.;.;.;.;6;4;8;8;11;6;11;10;8;15;7;26;20;15;23;26
"Nataniel";4;.;..;6;7;.;5;13;8;7;11;9;11;10;14;12;10;12;6;14;6;7
"Nathan";..;5;.;4;.;.;6;8;12;.;9;14;18;18;19;19;19;10;19;21;13;16
"Nathaniel";13;15;12;21;15;24;26;23;24;47;45;66;54;61;71;61;57;53;43;40;48;37
"Neo";.;.;.;.;4;.;4;6;11;8;12;13;14;16;7;11;23;16;17;17;20;11
"Nerijus";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Nicholas";33;32;32;37;41;35;56;46;54;54;45;51;55;37;33;33;35;31;29;23;20;24
"Nicklas";19;14;19;22;18;31;33;31;26;53;41;30;42;41;34;32;21;25;18;20;16;12
"Niclas";8;12;10;14;11;18;13;10;14;13;14;16;16;9;10;11;9;8;5;.;5;4
"Nicolai";59;66;82;84;87;97;99;97;93;114;104;85;96;94;90;86;73;90;81;68;50;44
"Nicolas";21;15;22;23;29;43;21;18;29;29;36;29;30;23;17;27;23;40;27;17;13;19
"Nicolay";19;27;34;38;34;33;34;24;39;29;23;44;20;22;24;16;9;14;8;13;10;11
"Niels";8;6;4;..;.;.;8;.;.;.;.;.;4;7;5;.;.;.;9;5;5;10
"Niklas";84;62;74;55;67;77;72;90;67;73;89;81;87;83;61;62;48;65;62;53;44;31
"Nikola";..;6;6;5;10;5;.;6;5;5;4;7;6;4;6;6;6;.;4;7;6;.
"Nikolai";84;126;144;101;138;158;182;162;168;155;161;154;165;161;143;142;140;125;124;105;100;87
"Nikolas";21;17;5;14;14;13;12;20;24;22;17;22;27;23;15;22;24;24;24;18;10;29
"Nikolay";6;12;6;6;12;11;7;13;12;9;8;10;8;10;5;4;.;9;6;9;5;4
"Nils";68;51;60;52;54;46;44;55;47;36;47;49;47;44;65;63;64;61;72;83;61;93
"Nj�l";8;7;17;11;7;10;5;5;8;.;.;5;4;.;.;.;.;.;.;.;.;.
"Noa";.;.;.;4;10;17;20;18;18;24;17;23;18;28;14;14;23;16;21;12;25;11
"Noah";10;22;34;86;97;171;222;259;323;348;355;393;367;361;317;298;329;290;361;372;316;303
"Noel";.;.;5;4;.;6;.;7;8;9;9;11;15;15;15;19;15;26;24;35;46;36
"Norbert";.;.;.;.;.;.;4;.;.;5;.;.;5;.;.;.;.;.;.;.;.;.
"Normann";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Norvald";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Odd";35;34;29;28;22;24;17;16;17;16;12;9;8;10;9;13;13;6;10;14;.;11
"Oddbj�rn";7;9;6;5;4;9;.;6;4;..;.;.;.;.;.;4;.;.;.;.;.;.
"Oddgeir";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddleif";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oddmund";.;.;.;.;.;.;.;4;.;.;.;4;.;4;5;.;.;.;.;.;.;.
"Oddvar";6;4;6;6;7;4;6;5;4;.;4;5;5;.;7;.;4;4;.;.;9;4
"Oddvin";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Odin";58;62;82;83;72;120;114;114;119;147;137;141;131;128;123;167;192;147;172;171;143;120
"Ola";141;131;119;137;100;110;133;128;110;107;129;122;124;144;133;112;116;109;138;108;113;126
"Olaf";8;13;11;8;12;13;11;10;20;19;15;12;16;15;14;14;15;28;26;26;33;22
"Olai";8;7;9;11;7;18;15;18;14;15;39;19;27;52;55;57;75;72;72;74;87;72
"Olav";132;109;101;76;97;109;106;110;128;126;149;116;164;170;156;199;190;229;248;249;243;242
"Ole";438;408;336;312;310;266;262;213;216;238;206;186;189;147;150;196;151;136;134;119;122;111
"Ole-Christian";7;.;6;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ole-J�rgen";.;.;8;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ole-Kristian";6;7;7;6;4;6;4;4;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ole-Martin";13;13;14;6;.;9;7;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.
"Ole-Petter";.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Oliver";107;116;128;151;171;239;334;339;362;347;449;450;401;386;372;383;333;422;395;399;410;353
"Olivier";.;.;.;.;.;.;.;.;7;5;8;8;10;12;7;12;10;16;15;19;11;10
"Olve";17;10;17;.;11;13;13;18;14;16;27;26;9;15;22;14;19;11;12;22;15;13
"Omar";31;16;27;21;23;27;26;39;25;29;38;51;34;30;37;50;47;42;45;45;42;36
"Omer";.;.;.;.;.;.;.;.;.;4;4;.;5;5;.;5;.;5;11;.;7;.
"Omid";5;.;.;8;7;6;5;4;4;.;.;8;.;4;4;.;.;.;4;.;.;.
"Oscar";80;78;94;118;111;127;135;127;146;129;165;153;132;190;168;192;170;178;188;172;166;131
"Oskar";88;92;121;144;169;153;160;164;173;191;185;174;220;180;226;206;212;205;238;233;222;227
"Osman";6;10;9;6;4;12;7;7;6;.;7;8;7;5;4;7;.;6;7;9;9;6
"Osvald";.;.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;4;.
"Ottar";7;7;7;6;4;5;6;4;5;5;.;.;6;.;.;.;.;.;.;.;.;4
"Otto";10;7;6;10;5;6;9;9;12;10;10;13;11;11;5;14;21;21;23;15;24;27
"Ove";12;6;12;8;7;7;4;7;8;9;5;7;.;.;.;4;.;.;.;.;6;.
"Paal";5;7;6;4;..;4;.;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Patrick";70;105;97;86;79;81;91;119;84;87;82;57;80;63;60;53;53;47;33;28;28;16
"Patrik";22;21;28;22;17;22;25;33;25;23;27;21;21;18;17;17;11;19;9;5;7;6
"Patryk";17;13;15;13;9;14;7;5;12;10;18;10;12;10;10;7;7;6;7;6;5;4
"Paul";32;22;32;24;29;24;24;23;22;22;14;24;17;21;15;18;10;15;16;13;11;13
"Paulius";5;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;4;.;.;.
"Pavel";.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;5;.;.;.;.;.;.
"Pawel";9;11;13;5;5;9;7;9;5;4;.;7;.;.;.;.;.;.;.;.;.;.
"Peder";62;90;94;64;81;88;78;62;73;72;85;98;93;78;82;111;82;86;67;62;67;52
"Pedro";.;5;.;5;..;.;.;5;.;.;.;5;.;.;.;.;5;..;.;.;.;.
"Pelle";6;.;.;8;8;8;7;13;15;11;8;16;10;7;10;5;9;6;15;14;12;13
"Per";115;91;72;57;68;63;58;52;44;47;37;45;40;44;38;29;32;25;28;26;26;29
"Per-Arne";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Per-Erik";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Peter";89;54;58;61;64;36;75;75;66;64;58;65;44;48;54;54;62;48;57;46;43;36
"Petter";165;185;157;143;143;155;165;124;119;117;119;92;90;88;78;84;66;77;69;63;44;55
"Philip";66;72;80;83;94;97;111;113;113;125;100;122;119;107;89;128;94;117;107;102;108;90
"Phillip";20;6;19;16;17;26;25;34;29;33;45;38;41;41;40;62;40;39;37;37;33;25
"Pierre";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Piotr";6;9;11;9;5;8;4;9;5;9;7;.;4;9;7;8;.;6;5;7;4;.
"Preben";68;62;76;52;56;51;38;46;57;20;19;21;16;16;12;10;8;5;7;9;.;7
"Przemyslaw";.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"P�l";42;45;37;34;26;15;19;22;18;12;12;17;7;23;5;12;9;8;14;7;11;9
"Radoslaw";.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rafael";7;8;.;.;8;7;10;9;6;7;10;11;17;10;12;11;14;17;13;14;13;14
"Rafal";4;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ragnar";8;7;11;6;8;7;6;5;7;7;14;12;4;10;7;15;21;19;26;22;28;31
"Ragnvald";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rainer";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ralf";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rami";.;5;5;.;.;6;5;5;6;.;5;6;6;.;8;4;.;.;5;.;.;7
"Ramunas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rasmus";46;49;51;38;43;34;44;53;39;40;42;57;45;39;36;29;33;27;18;19;20;13
"Ravn";6;8;7;5;.;4;8;8;8;12;10;10;8;12;9;9;8;7;11;11;13;12
"Rayan";.;.;.;.;6;.;5;10;8;12;15;19;13;10;26;24;24;29;22;15;22;20
"Raymond";12;11;12;5;.;6;.;4;4;4;6;.;.;.;.;.;.;.;..;.;.;.
"Reidar";7;12;11;10;8;5;9;5;8;.;.;6;.;5;.;.;.;6;7;7;8;.
"Remi";24;34;25;25;22;12;11;12;12;10;8;6;5;6;8;4;6;.;5;.;4;.
"Remy";9;6;9;9;6;6;5;7;5;..;4;.;.;.;5;.;.;.;.;.;.;.
"Rene";11;15;15;13;8;8;8;5;7;5;..;.;.;.;.;.;.;.;.;.;.;.
"Reza";.;5;7;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ricardo";5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Richard";28;28;23;30;30;27;22;10;11;11;17;15;13;13;13;12;8;6;7;8;11;4
"Rikard";13;10;9;5;.;7;8;5;.;8;7;.;.;.;.;.;.;.;.;.;.;.
"Rino";7;.;.;6;.;4;4;4;.;5;.;.;.;.;.;.;.;.;.;.;.;.
"Roald";4;7;6;.;.;5;.;.;.;.;5;4;5;.;.;5;.;4;..;4;.;.
"Roar";6;5;8;.;4;6;8;5;4;.;5;.;6;.;4;4;7;.;4;.;.;.
"Robert";73;47;53;33;39;23;27;24;29;22;18;19;17;21;15;22;14;18;18;10;8;17
"Robertas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Roberto";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Robin";189;176;163;149;140;138;125;105;106;95;95;82;64;82;46;45;46;59;42;31;38;33
"Roger";13;8;6;7;9;4;.;8;.;6;.;..;.;.;.;5;.;.;.;.;.;.
"Roland";.;.;4;.;.;.;.;.;.;.;.;.;4;.;.;.;.;4;.;.;.;.
"Rolandas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Rolf";18;23;14;20;17;10;15;12;14;10;13;16;7;14;7;10;8;6;11;5;8;11
"Rolv";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Roman";.;8;.;.;..;.;6;7;.;.;4;.;7;..;6;.;.;8;6;.;4;4
"Ronald";.;4;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ronnie";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Ronny";10;12;10;7;6;5;4;4;.;.;.;.;.;4;.;.;.;.;.;.;.;.
"Roy";16;14;6;18;.;.;9;9;.;4;4;5;5;6;4;.;4;.;.;.;.;.
"Ruben";110;122;101;84;76;98;77;57;79;57;57;50;39;37;38;40;35;25;27;12;23;18
"Rudi";8;.;.;.;.;.;.;.;5;6;.;.;.;.;.;.;.;.;.;.;.;.
"Rudolf";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Runar";54;43;37;33;25;26;19;15;16;10;14;8;15;4;8;6;.;5;.;.;.;4
"Rune";37;26;28;18;22;11;16;11;10;8;7;7;.;5;..;.;5;.;5;.;5;4
"Ryan";7;7;7;.;7;.;5;8;.;7;10;12;8;8;7;16;6;21;10;11;15;16
"Ryszard";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Said";12;8;15;6;8;17;6;7;4;8;4;13;..;9;5;6;5;4;..;5;.;4
"Salah";.;.;.;.;.;.;.;.;.;.;.;..;4;.;4;.;.;.;.;.;.;.
"Salman";5;.;7;4;8;9;5;6;7;4;.;11;5;4;4;6;11;8;19;8;13;7
"Sam";11;8;5;7;6;13;7;7;11;6;8;16;11;13;17;24;20;19;20;21;27;29
"Sami";9;10;4;7;10;8;12;5;8;8;7;.;7;8;8;6;11;9;8;5;6;.
"Samir";..;8;.;8;4;.;7;.;8;6;8;7;9;4;9;11;9;.;5;9;5;9
"Samson";..;.;6;.;.;.;6;.;.;4;8;11;7;7;8;10;7;11;7;11;7;8
"Samuel";46;50;47;45;44;47;61;79;88;85;93;95;95;101;117;127;109;120;146;134;127;132
"Sander";594;572;584;522;501;471;434;402;422;389;339;424;333;279;283;291;326;238;225;217;288;237
"Saulius";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Scott";14;11;19;17;14;17;19;18;17;19;20;24;16;25;17;18;13;17;16;11;21;9
"Sean";13;24;17;19;14;19;21;19;21;30;19;30;22;12;10;15;10;12;8;..;4;4
"Sebastian";278;302;360;336;358;339;370;409;422;390;376;418;358;324;325;313;272;272;259;229;203;173
"Selmer";.;.;.;.;4;4;.;4;.;5;8;11;9;7;13;19;19;6;17;14;21;16
"Severin";11;11;.;5;5;9;11;5;6;.;5;9;4;9;8;11;6;14;25;15;20;16
"Seyed";5;.;7;.;.;.;.;.;.;6;.;.;.;.;.;.;.;.;.;.;.;.
"Sigbj�rn";16;14;20;12;9;.;4;4;5;4;6;4;.;5;.;.;6;.;.;.;5;5
"Sigfred";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sigmund";13;8;13;8;8;8;7;8;12;7;10;9;9;13;17;8;9;5;15;12;17;16
"Sigurd";151;144;138;157;151;134;142;146;176;171;159;150;208;204;191;151;179;175;156;167;152;148
"Sigvald";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;4;.;.
"Sigvart";.;.;.;7;4;6;5;.;4;.;.;.;.;6;.;.;.;.;.;4;.;.
"Sigve";35;39;38;42;62;36;39;36;37;38;29;39;32;43;35;32;19;24;27;27;26;30
"Silas";.;.;.;.;4;..;.;8;12;12;19;21;18;21;19;20;24;35;26;22;31;42
"Simen";363;357;412;305;332;269;267;221;207;200;193;146;134;138;70;69;61;46;25;42;25;19
"Simon";180;218;205;184;151;150;148;132;127;118;140;132;141;118;101;103;80;76;81;64;56;60
"Sindre";284;252;249;240;235;215;207;160;165;182;161;133;109;109;102;75;70;55;67;30;44;30
"Sivert";121;122;150;132;116;108;101;88;116;124;119;87;104;84;87;81;74;89;60;55;43;54
"Sjur";17;26;22;13;16;20;15;12;19;18;12;12;14;22;16;17;13;10;15;9;6;11
"Skjalg";7;5;.;6;4;.;.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.
"Slawomir";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Snorre";25;38;48;31;17;39;31;21;32;36;27;29;29;28;26;28;20;24;19;17;22;21
"Solomon";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sondre";355;373;344;371;361;306;334;287;279;259;288;258;223;224;231;185;165;177;161;142;109;93
"Stanislaw";.;.;.;.;.;.;.;.;.;.;5;.;.;6;6;4;.;4;.;10;6;5
"Stefan";39;37;29;25;15;24;22;20;19;28;21;26;21;22;14;20;16;29;27;21;22;18
"Steffan";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Steffen";104;103;90;77;57;45;49;46;37;36;24;23;15;19;12;22;8;11;8;7;9;5
"Stein";20;17;18;6;12;11;11;12;11;5;5;8;4;5;9;10;7;5;.;.;.;.
"Steinar";32;22;22;19;10;21;15;11;10;10;12;18;7;10;6;9;7;6;9;.;5;.
"Sten";5;10;.;7;6;.;.;.;.;5;.;.;.;6;5;.;.;.;.;.;.;.
"Stephan";.;.;4;6;.;6;6;5;7;.;4;.;.;.;.;.;.;.;.;.;.;.
"Stephen";.;.;4;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Steve";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Steven";12;9;7;7;7;.;7;7;6;6;8;6;8;.;8;4;5;4;.;6;..;.
"Stian";314;292;249;247;176;171;155;104;86;78;52;52;43;28;20;19;17;17;18;27;8;6
"Stig";20;17;23;12;12;12;10;4;4;.;5;6;5;4;7;.;.;.;4;.;.;.
"Storm";7;.;8;4;23;32;33;41;64;71;85;99;102;105;110;110;97;113;112;68;99;81
"Sture";5;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sturla";7;.;7;6;7;4;6;4;8;8;10;7;7;6;4;.;.;.;.;.;.;.
"St�le";15;9;6;4;9;.;.;5;4;.;.;.;4;5;.;4;.;.;.;.;.;.
"Svein";40;29;32;25;20;22;16;14;12;12;13;13;8;6;10;4;9;9;11;.;12;6
"Svein-Erik";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sveinung";15;10;10;10;5;5;.;12;.;7;6;.;6;.;.;.;4;.;.;5;.;.
"Sven";9;21;18;6;16;9;10;5;6;9;13;5;6;11;9;5;9;7;10;11;5;8
"Svend";4;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Svenn";6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Sverre";56;38;52;46;59;54;61;42;89;103;114;132;120;124;128;138;129;139;157;150;155;144
"Syed";7;8;.;7;7;9;9;7;6;.;..;10;9;6;4;12;10;8;14;7;6;8
"Sylwester";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Syver";14;9;14;21;20;25;23;29;35;11;27;28;27;32;29;32;36;35;27;33;37;32
"S�lve";8;4;8;13;12;16;8;8;13;4;12;11;12;11;9;13;10;10;17;8;8;12
"Szymon";12;14;8;7;12;8;9;11;14;20;13;9;14;8;13;8;11;9;12;13;10;11
"S�ren";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;.;.;.;.
"Tadas";.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tadeusz";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tage";17;16;14;15;17;24;20;19;23;22;15;19;18;11;20;14;18;15;11;12;15;14
"Tarald";11;4;13;6;4;6;7;11;6;6;8;5;.;4;5;7;5;5;.;.;4;.
"Tarjei";26;23;15;20;15;10;14;20;16;14;14;16;17;22;26;21;14;16;23;21;11;12
"Ted";.;.;.;.;.;.;.;5;.;.;.;.;.;.;.;6;.;.;.;.;6;.
"Tellef";4;.;4;.;.;4;.;.;4;.;7;.;9;6;5;5;6;.;10;5;4;7
"Teo";.;.;5;.;.;..;10;9;27;24;27;22;20;16;20;20;13;24;27;22;18;18
"Teodor";16;19;31;30;31;46;54;59;63;63;77;75;69;78;76;71;65;75;71;54;73;56
"Terje";16;15;11;16;7;11;6;6;13;10;5;9;5;5;10;6;4;.;8;7;4;4
"Thanh";.;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Theo";9;13;12;23;23;27;44;82;99;111;134;168;153;196;185;189;184;174;173;177;179;178
"Theodor";38;51;50;54;73;101;108;161;202;143;170;194;214;195;219;217;213;265;247;234;235;239
"Thomas";439;486;400;411;361;329;316;255;266;232;233;172;179;136;145;92;120;141;92;96;88;95
"Thor";24;29;26;26;26;25;26;21;29;30;30;27;25;30;38;46;58;40;43;52;45;36
"Thorbjorn";4;6;5;.;5;.;5;8;4;5;10;7;4;.;4;4;6;4;.;.;7;5
"Thore";.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.
"Thorleif";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Thorstein";5;4;.;7;.;.;4;.;.;6;.;.;.;.;.;4;.;.;.;.;.;.
"Thorvald";6;4;6;4;.;.;.;.;6;5;.;12;8;6;6;13;9;15;17;11;12;10
"Tim";27;29;27;35;35;36;27;23;34;22;36;35;35;27;28;36;20;24;24;12;24;12
"Timian";.;4;.;.;.;.;.;.;.;16;21;28;20;17;15;12;8;8;9;9;11;6
"Timothy";.;.;.;.;.;..;7;6;..;5;..;5;4;4;4;5;4;4;.;.;5;4
"Tobias";336;382;418;384;426;511;452;478;391;391;409;364;357;347;301;296;275;273;316;290;244;241
"Tom";71;48;43;52;37;41;31;28;27;26;30;19;22;10;17;18;18;18;11;10;17;7
"Tom-Erik";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tomas";38;45;37;40;38;34;28;33;20;31;30;28;23;24;15;18;18;15;10;11;15;9
"Tomasz";.;5;8;.;4;6;.;4;4;4;8;.;8;.;5;.;.;5;.;4;6;.
"Tommy";74;68;55;46;42;32;31;42;26;18;16;16;19;19;11;13;8;7;5;10;7;5
"Toni";.;.;4;.;.;4;.;.;.;.;.;.;.;.;.;.;5;.;.;.;.;.
"Tonny";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tony";24;20;23;22;22;18;11;13;20;17;11;14;12;12;4;9;8;4;.;.;6;.
"Tor";114;112;98;81;72;59;55;75;62;55;47;44;38;31;43;46;28;35;46;34;40;24
"Tor-Arne";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tor-Erik";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Toralf";.;.;.;.;.;.;5;.;5;.;.;4;.;.;.;.;.;5;.;.;.;.
"Torben";.;8;5;8;7;10;6;8;15;8;13;8;4;5;10;7;7;11;9;9;8;6
"Torbjorn";50;49;41;36;37;27;30;30;30;19;26;19;30;23;19;25;23;24;24;20;19;25
"Tord";38;50;46;41;38;46;33;31;38;42;27;22;21;19;18;20;21;19;19;19;6;5
"Tore";38;37;29;35;15;19;10;18;10;11;15;9;9;13;6;6;15;6;7;.;4;6
"Torfinn";.;5;4;.;.;.;.;.;.;6;.;.;.;.;.;.;.;.;.;.;.;.
"Torgeir";16;15;12;12;16;13;7;7;8;7;9;.;.;11;5;4;.;5;6;.;5;.
"Torger";.;.;.;8;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Torgrim";8;8;8;7;7;8;5;5;7;5;5;6;4;8;4;5;4;.;.;4;5;4
"Torje";23;18;15;11;11;11;13;8;15;16;18;15;17;11;19;10;14;7;7;7;8;7
"Torjus";39;26;41;29;29;27;41;42;35;52;27;31;33;43;32;30;17;17;19;18;30;17
"Torkel";8;12;8;8;5;8;.;6;5;9;4;5;5;7;5;4;7;6;5;.;.;.
"Torkil";.;.;4;.;4;5;.;6;.;8;5;.;6;9;.;4;.;.;.;5;5;.
"Torkild";4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Torleif";.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;5;.;4;.;.;.;.
"Torleiv";.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Tormod";23;16;16;15;18;12;15;20;11;11;20;11;8;12;14;9;10;4;12;9;8;13
"Torodd";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Torstein";39;49;46;37;41;32;26;26;25;25;25;16;13;19;21;20;20;11;15;10;8;5
"Torvald";5;.;.;7;4;.;4;.;.;.;7;5;4;7;6;6;.;6;11;10;6;6
"Tristan";5;7;7;9;8;18;19;24;27;31;24;36;29;20;20;29;18;15;8;10;12;7
"Tron";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Trond";27;33;20;20;18;14;20;16;6;10;12;17;8;4;8;5;8;8;9;.;.;4
"Troy";5;.;7;9;12;10;11;22;17;21;16;18;16;14;11;11;15;13;11;8;14;14
"Truls";50;59;66;78;60;56;41;45;36;33;38;26;24;16;15;12;8;13;16;5;8;9
"Trygve";42;49;56;45;35;37;40;41;33;49;33;34;46;52;40;36;43;41;49;44;54;47
"Trym";98;108;133;119;137;150;143;131;136;145;169;171;145;136;124;130;117;116;97;70;90;81
"Ulf";.;.;4;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.
"Ulrik";58;54;67;65;69;62;74;79;71;90;85;89;117;131;131;131;144;142;174;176;191;190
"Usman";7;4;4;7;5;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Vaidas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
